date,value,series
1989-09-01,62.9,Female employment rate (%)
1989-10-01,63.0,Female employment rate (%)
1989-11-01,63.1,Female employment rate (%)
1989-12-01,63.2,Female employment rate (%)
1990-01-01,63.2,Female employment rate (%)
1990-02-01,63.2,Female employment rate (%)
1990-03-01,63.2,Female employment rate (%)
1990-04-01,63.3,Female employment rate (%)
1990-05-01,63.4,Female employment rate (%)
1990-06-01,63.5,Female employment rate (%)
1990-07-01,63.5,Female employment rate (%)
1990-08-01,63.4,Female employment rate (%)
1990-09-01,63.3,Female employment rate (%)
1990-10-01,63.3,Female employment rate (%)
1990-11-01,63.3,Female employment rate (%)
1990-12-01,63.2,Female employment rate (%)
1991-01-01,63.1,Female employment rate (%)
1991-02-01,62.9,Female employment rate (%)
1991-03-01,62.8,Female employment rate (%)
1991-04-01,62.7,Female employment rate (%)
1991-05-01,62.6,Female employment rate (%)
1991-06-01,62.5,Female employment rate (%)
1991-07-01,62.4,Female employment rate (%)
1991-08-01,62.3,Female employment rate (%)
1991-09-01,62.2,Female employment rate (%)
1991-10-01,62.1,Female employment rate (%)
1991-11-01,62.1,Female employment rate (%)
1991-12-01,62.0,Female employment rate (%)
1992-01-01,61.9,Female employment rate (%)
1992-02-01,62.0,Female employment rate (%)
1992-03-01,62.0,Female employment rate (%)
1992-04-01,62.0,Female employment rate (%)
1992-05-01,61.8,Female employment rate (%)
1992-06-01,61.7,Female employment rate (%)
1992-07-01,61.8,Female employment rate (%)
1992-08-01,61.8,Female employment rate (%)
1992-09-01,61.8,Female employment rate (%)
1992-10-01,61.8,Female employment rate (%)
1992-11-01,61.8,Female employment rate (%)
1992-12-01,61.7,Female employment rate (%)
1993-01-01,61.6,Female employment rate (%)
1993-02-01,61.6,Female employment rate (%)
1993-03-01,61.7,Female employment rate (%)
1993-04-01,61.8,Female employment rate (%)
1993-05-01,61.8,Female employment rate (%)
1993-06-01,61.8,Female employment rate (%)
1993-07-01,61.8,Female employment rate (%)
1993-08-01,62.0,Female employment rate (%)
1993-09-01,61.9,Female employment rate (%)
1993-10-01,61.9,Female employment rate (%)
1993-11-01,61.9,Female employment rate (%)
1993-12-01,61.9,Female employment rate (%)
1994-01-01,61.9,Female employment rate (%)
1994-02-01,62.1,Female employment rate (%)
1994-03-01,62.2,Female employment rate (%)
1994-04-01,62.2,Female employment rate (%)
1994-05-01,62.2,Female employment rate (%)
1994-06-01,62.4,Female employment rate (%)
1994-07-01,62.3,Female employment rate (%)
1994-08-01,62.3,Female employment rate (%)
1994-09-01,62.2,Female employment rate (%)
1994-10-01,62.2,Female employment rate (%)
1994-11-01,62.2,Female employment rate (%)
1994-12-01,62.1,Female employment rate (%)
1995-01-01,62.3,Female employment rate (%)
1995-02-01,62.5,Female employment rate (%)
1995-03-01,62.5,Female employment rate (%)
1995-04-01,62.5,Female employment rate (%)
1995-05-01,62.7,Female employment rate (%)
1995-06-01,62.8,Female employment rate (%)
1995-07-01,62.9,Female employment rate (%)
1995-08-01,62.9,Female employment rate (%)
1995-09-01,63.0,Female employment rate (%)
1995-10-01,63.1,Female employment rate (%)
1995-11-01,63.3,Female employment rate (%)
1995-12-01,63.5,Female employment rate (%)
1996-01-01,63.4,Female employment rate (%)
1996-02-01,63.4,Female employment rate (%)
1996-03-01,63.4,Female employment rate (%)
1996-04-01,63.4,Female employment rate (%)
1996-05-01,63.4,Female employment rate (%)
1996-06-01,63.3,Female employment rate (%)
1996-07-01,63.4,Female employment rate (%)
1996-08-01,63.5,Female employment rate (%)
1996-09-01,63.7,Female employment rate (%)
1996-10-01,63.7,Female employment rate (%)
1996-11-01,63.8,Female employment rate (%)
1996-12-01,63.8,Female employment rate (%)
1997-01-01,64.0,Female employment rate (%)
1997-02-01,64.0,Female employment rate (%)
1997-03-01,64.1,Female employment rate (%)
1997-04-01,64.2,Female employment rate (%)
1997-05-01,64.3,Female employment rate (%)
1997-06-01,64.3,Female employment rate (%)
1997-07-01,64.2,Female employment rate (%)
1997-08-01,64.3,Female employment rate (%)
1997-09-01,64.3,Female employment rate (%)
1997-10-01,64.3,Female employment rate (%)
1997-11-01,64.3,Female employment rate (%)
1997-12-01,64.2,Female employment rate (%)
1998-01-01,64.3,Female employment rate (%)
1998-02-01,64.4,Female employment rate (%)
1998-03-01,64.5,Female employment rate (%)
1998-04-01,64.4,Female employment rate (%)
1998-05-01,64.4,Female employment rate (%)
1998-06-01,64.6,Female employment rate (%)
1998-07-01,64.7,Female employment rate (%)
1998-08-01,64.8,Female employment rate (%)
1998-09-01,65.0,Female employment rate (%)
1998-10-01,65.1,Female employment rate (%)
1998-11-01,65.1,Female employment rate (%)
1998-12-01,65.3,Female employment rate (%)
1999-01-01,65.2,Female employment rate (%)
1999-02-01,65.2,Female employment rate (%)
1999-03-01,65.2,Female employment rate (%)
1999-04-01,65.1,Female employment rate (%)
1999-05-01,65.2,Female employment rate (%)
1999-06-01,65.2,Female employment rate (%)
1999-07-01,65.3,Female employment rate (%)
1999-08-01,65.4,Female employment rate (%)
1999-09-01,65.3,Female employment rate (%)
1999-10-01,65.5,Female employment rate (%)
1999-11-01,65.6,Female employment rate (%)
1999-12-01,65.5,Female employment rate (%)
2000-01-01,65.5,Female employment rate (%)
2000-02-01,65.6,Female employment rate (%)
2000-03-01,65.6,Female employment rate (%)
2000-04-01,65.7,Female employment rate (%)
2000-05-01,65.9,Female employment rate (%)
2000-06-01,66.0,Female employment rate (%)
2000-07-01,66.2,Female employment rate (%)
2000-08-01,66.1,Female employment rate (%)
2000-09-01,66.0,Female employment rate (%)
2000-10-01,65.9,Female employment rate (%)
2000-11-01,65.9,Female employment rate (%)
2000-12-01,66.1,Female employment rate (%)
2001-01-01,66.1,Female employment rate (%)
2001-02-01,65.9,Female employment rate (%)
2001-03-01,66.1,Female employment rate (%)
2001-04-01,66.1,Female employment rate (%)
2001-05-01,66.3,Female employment rate (%)
2001-06-01,66.1,Female employment rate (%)
2001-07-01,66.0,Female employment rate (%)
2001-08-01,65.9,Female employment rate (%)
2001-09-01,66.0,Female employment rate (%)
2001-10-01,66.2,Female employment rate (%)
2001-11-01,66.2,Female employment rate (%)
2001-12-01,66.1,Female employment rate (%)
2002-01-01,66.1,Female employment rate (%)
2002-02-01,66.1,Female employment rate (%)
2002-03-01,66.3,Female employment rate (%)
2002-04-01,66.4,Female employment rate (%)
2002-05-01,66.5,Female employment rate (%)
2002-06-01,66.3,Female employment rate (%)
2002-07-01,66.5,Female employment rate (%)
2002-08-01,66.4,Female employment rate (%)
2002-09-01,66.4,Female employment rate (%)
2002-10-01,66.4,Female employment rate (%)
2002-11-01,66.4,Female employment rate (%)
2002-12-01,66.3,Female employment rate (%)
2003-01-01,66.3,Female employment rate (%)
2003-02-01,66.4,Female employment rate (%)
2003-03-01,66.4,Female employment rate (%)
2003-04-01,66.4,Female employment rate (%)
2003-05-01,66.4,Female employment rate (%)
2003-06-01,66.4,Female employment rate (%)
2003-07-01,66.3,Female employment rate (%)
2003-08-01,66.4,Female employment rate (%)
2003-09-01,66.5,Female employment rate (%)
2003-10-01,66.6,Female employment rate (%)
2003-11-01,66.6,Female employment rate (%)
2003-12-01,66.8,Female employment rate (%)
2004-01-01,66.8,Female employment rate (%)
2004-02-01,66.8,Female employment rate (%)
2004-03-01,66.7,Female employment rate (%)
2004-04-01,66.6,Female employment rate (%)
2004-05-01,66.6,Female employment rate (%)
2004-06-01,66.5,Female employment rate (%)
2004-07-01,66.5,Female employment rate (%)
2004-08-01,66.6,Female employment rate (%)
2004-09-01,66.6,Female employment rate (%)
2004-10-01,66.8,Female employment rate (%)
2004-11-01,66.8,Female employment rate (%)
2004-12-01,66.9,Female employment rate (%)
2005-01-01,67.1,Female employment rate (%)
2005-02-01,66.9,Female employment rate (%)
2005-03-01,66.8,Female employment rate (%)
2005-04-01,66.8,Female employment rate (%)
2005-05-01,66.8,Female employment rate (%)
2005-06-01,66.9,Female employment rate (%)
2005-07-01,67.1,Female employment rate (%)
2005-08-01,67.1,Female employment rate (%)
2005-09-01,66.9,Female employment rate (%)
2005-10-01,66.7,Female employment rate (%)
2005-11-01,66.6,Female employment rate (%)
2005-12-01,66.7,Female employment rate (%)
2006-01-01,66.8,Female employment rate (%)
2006-02-01,67.1,Female employment rate (%)
2006-03-01,67.0,Female employment rate (%)
2006-04-01,66.9,Female employment rate (%)
2006-05-01,67.0,Female employment rate (%)
2006-06-01,66.9,Female employment rate (%)
2006-07-01,67.1,Female employment rate (%)
2006-08-01,66.7,Female employment rate (%)
2006-09-01,66.7,Female employment rate (%)
2006-10-01,66.7,Female employment rate (%)
2006-11-01,66.7,Female employment rate (%)
2006-12-01,66.5,Female employment rate (%)
2007-01-01,66.4,Female employment rate (%)
2007-02-01,66.4,Female employment rate (%)
2007-03-01,66.4,Female employment rate (%)
2007-04-01,66.5,Female employment rate (%)
2007-05-01,66.5,Female employment rate (%)
2007-06-01,66.5,Female employment rate (%)
2007-07-01,66.6,Female employment rate (%)
2007-08-01,66.6,Female employment rate (%)
2007-09-01,66.7,Female employment rate (%)
2007-10-01,66.7,Female employment rate (%)
2007-11-01,66.8,Female employment rate (%)
2007-12-01,66.9,Female employment rate (%)
2008-01-01,67.0,Female employment rate (%)
2008-02-01,67.0,Female employment rate (%)
2008-03-01,67.0,Female employment rate (%)
2008-04-01,67.1,Female employment rate (%)
2008-05-01,67.0,Female employment rate (%)
2008-06-01,66.9,Female employment rate (%)
2008-07-01,66.8,Female employment rate (%)
2008-08-01,66.7,Female employment rate (%)
2008-09-01,66.6,Female employment rate (%)
2008-10-01,66.6,Female employment rate (%)
2008-11-01,66.5,Female employment rate (%)
2008-12-01,66.6,Female employment rate (%)
2009-01-01,66.3,Female employment rate (%)
2009-02-01,66.2,Female employment rate (%)
2009-03-01,66.0,Female employment rate (%)
2009-04-01,65.8,Female employment rate (%)
2009-05-01,65.7,Female employment rate (%)
2009-06-01,65.6,Female employment rate (%)
2009-07-01,65.7,Female employment rate (%)
2009-08-01,65.8,Female employment rate (%)
2009-09-01,65.8,Female employment rate (%)
2009-10-01,65.9,Female employment rate (%)
2009-11-01,65.9,Female employment rate (%)
2009-12-01,65.8,Female employment rate (%)
2010-01-01,65.7,Female employment rate (%)
2010-02-01,65.6,Female employment rate (%)
2010-03-01,65.5,Female employment rate (%)
2010-04-01,65.5,Female employment rate (%)
2010-05-01,65.5,Female employment rate (%)
2010-06-01,65.6,Female employment rate (%)
2010-07-01,65.6,Female employment rate (%)
2010-08-01,65.6,Female employment rate (%)
2010-09-01,65.3,Female employment rate (%)
2010-10-01,65.2,Female employment rate (%)
2010-11-01,65.2,Female employment rate (%)
2010-12-01,65.3,Female employment rate (%)
2011-01-01,65.5,Female employment rate (%)
2011-02-01,65.5,Female employment rate (%)
2011-03-01,65.3,Female employment rate (%)
2011-04-01,65.4,Female employment rate (%)
2011-05-01,65.4,Female employment rate (%)
2011-06-01,65.3,Female employment rate (%)
2011-07-01,65.3,Female employment rate (%)
2011-08-01,65.3,Female employment rate (%)
2011-09-01,65.4,Female employment rate (%)
2011-10-01,65.4,Female employment rate (%)
2011-11-01,65.4,Female employment rate (%)
2011-12-01,65.3,Female employment rate (%)
2012-01-01,65.2,Female employment rate (%)
2012-02-01,65.5,Female employment rate (%)
2012-03-01,65.5,Female employment rate (%)
2012-04-01,65.6,Female employment rate (%)
2012-05-01,65.8,Female employment rate (%)
2012-06-01,66.0,Female employment rate (%)
2012-07-01,66.1,Female employment rate (%)
2012-08-01,66.0,Female employment rate (%)
2012-09-01,66.0,Female employment rate (%)
2012-10-01,66.3,Female employment rate (%)
2012-11-01,66.5,Female employment rate (%)
2012-12-01,66.5,Female employment rate (%)
2013-01-01,66.4,Female employment rate (%)
2013-02-01,66.5,Female employment rate (%)
2013-03-01,66.6,Female employment rate (%)
2013-04-01,66.5,Female employment rate (%)
2013-05-01,66.6,Female employment rate (%)
2013-06-01,66.7,Female employment rate (%)
2013-07-01,66.7,Female employment rate (%)
2013-08-01,66.7,Female employment rate (%)
2013-09-01,67.0,Female employment rate (%)
2013-10-01,67.1,Female employment rate (%)
2013-11-01,67.1,Female employment rate (%)
2013-12-01,67.2,Female employment rate (%)
2014-01-01,67.5,Female employment rate (%)
2014-02-01,67.6,Female employment rate (%)
2014-03-01,67.8,Female employment rate (%)
2014-04-01,68.0,Female employment rate (%)
2014-05-01,67.9,Female employment rate (%)
2014-06-01,67.9,Female employment rate (%)
2014-07-01,68.1,Female employment rate (%)
2014-08-01,68.1,Female employment rate (%)
2014-09-01,68.2,Female employment rate (%)
2014-10-01,68.2,Female employment rate (%)
2014-11-01,68.5,Female employment rate (%)
2014-12-01,68.6,Female employment rate (%)
2015-01-01,68.7,Female employment rate (%)
2015-02-01,68.6,Female employment rate (%)
2015-03-01,68.7,Female employment rate (%)
2015-04-01,68.6,Female employment rate (%)
2015-05-01,68.7,Female employment rate (%)
2015-06-01,68.7,Female employment rate (%)
2015-07-01,68.7,Female employment rate (%)
2015-08-01,69.0,Female employment rate (%)
2015-09-01,69.0,Female employment rate (%)
2015-10-01,69.1,Female employment rate (%)
2015-11-01,69.1,Female employment rate (%)
2015-12-01,69.1,Female employment rate (%)
2016-01-01,69.2,Female employment rate (%)
2016-02-01,69.2,Female employment rate (%)
2016-03-01,69.2,Female employment rate (%)
2016-04-01,69.6,Female employment rate (%)
2016-05-01,69.6,Female employment rate (%)
2016-06-01,69.8,Female employment rate (%)
2016-07-01,69.6,Female employment rate (%)
2016-08-01,69.7,Female employment rate (%)
2016-09-01,69.8,Female employment rate (%)
2016-10-01,69.8,Female employment rate (%)
2016-11-01,70.0,Female employment rate (%)
2016-12-01,69.8,Female employment rate (%)
2017-01-01,70.0,Female employment rate (%)
2017-02-01,70.2,Female employment rate (%)
2017-03-01,70.2,Female employment rate (%)
2017-04-01,70.4,Female employment rate (%)
2017-05-01,70.5,Female employment rate (%)
2017-06-01,70.8,Female employment rate (%)
2017-07-01,70.7,Female employment rate (%)
2017-08-01,70.6,Female employment rate (%)
2017-09-01,70.8,Female employment rate (%)
2017-10-01,70.8,Female employment rate (%)
2017-11-01,70.7,Female employment rate (%)
2017-12-01,70.9,Female employment rate (%)
2018-01-01,71.0,Female employment rate (%)
2018-02-01,71.1,Female employment rate (%)
2018-03-01,71.2,Female employment rate (%)
2018-04-01,71.2,Female employment rate (%)
2018-05-01,71.0,Female employment rate (%)
2018-06-01,71.0,Female employment rate (%)
2018-07-01,71.0,Female employment rate (%)
2018-08-01,71.0,Female employment rate (%)
2018-09-01,71.1,Female employment rate (%)
2018-10-01,71.2,Female employment rate (%)
2018-11-01,71.3,Female employment rate (%)
2018-12-01,71.7,Female employment rate (%)
2019-01-01,71.8,Female employment rate (%)
2019-02-01,71.8,Female employment rate (%)
2019-03-01,71.9,Female employment rate (%)
2019-04-01,72.0,Female employment rate (%)
2019-05-01,72.2,Female employment rate (%)
2019-06-01,72.2,Female employment rate (%)
2019-07-01,71.9,Female employment rate (%)
2019-08-01,72.0,Female employment rate (%)
2019-09-01,72.0,Female employment rate (%)
2019-10-01,72.3,Female employment rate (%)
2019-11-01,72.5,Female employment rate (%)
2019-12-01,72.6,Female employment rate (%)
2020-01-01,72.7,Female employment rate (%)
2020-02-01,72.2,Female employment rate (%)
2020-03-01,72.0,Female employment rate (%)
2020-04-01,71.9,Female employment rate (%)
2020-05-01,71.8,Female employment rate (%)
2020-06-01,71.7,Female employment rate (%)
2020-07-01,71.7,Female employment rate (%)
2020-08-01,71.5,Female employment rate (%)
2020-09-01,71.5,Female employment rate (%)
2020-10-01,71.5,Female employment rate (%)
2020-11-01,71.4,Female employment rate (%)
2020-12-01,71.4,Female employment rate (%)
2021-01-01,71.7,Female employment rate (%)
2021-02-01,71.6,Female employment rate (%)
2021-03-01,71.7,Female employment rate (%)
2021-04-01,71.6,Female employment rate (%)
2021-05-01,71.9,Female employment rate (%)
2021-06-01,71.8,Female employment rate (%)
2021-07-01,71.9,Female employment rate (%)
2021-08-01,71.9,Female employment rate (%)
2021-09-01,71.7,Female employment rate (%)
2021-10-01,71.8,Female employment rate (%)
2021-11-01,71.9,Female employment rate (%)
2021-12-01,71.9,Female employment rate (%)
2022-01-01,71.9,Female employment rate (%)
2022-02-01,72.0,Female employment rate (%)
2022-03-01,72.1,Female employment rate (%)
2022-04-01,72.4,Female employment rate (%)
2022-05-01,71.9,Female employment rate (%)
2022-06-01,71.7,Female employment rate (%)
2022-07-01,71.9,Female employment rate (%)
2022-08-01,71.7,Female employment rate (%)
2022-09-01,71.8,Female employment rate (%)
2022-10-01,71.7,Female employment rate (%)
2022-11-01,71.9,Female employment rate (%)
2022-12-01,71.8,Female employment rate (%)
2023-01-01,71.8,Female employment rate (%)
2023-02-01,71.8,Female employment rate (%)
2023-03-01,72.0,Female employment rate (%)
2023-04-01,72.0,Female employment rate (%)
2023-05-01,71.7,Female employment rate (%)
2023-06-01,71.8,Female employment rate (%)
2023-07-01,71.8,Female employment rate (%)
2023-08-01,71.9,Female employment rate (%)
2023-09-01,72.0,Female employment rate (%)
2023-10-01,71.9,Female employment rate (%)
2023-11-01,71.9,Female employment rate (%)
2023-12-01,71.7,Female employment rate (%)
2024-01-01,71.7,Female employment rate (%)
2024-02-01,71.7,Female employment rate (%)
2024-03-01,71.7,Female employment rate (%)
2024-04-01,71.8,Female employment rate (%)
2024-05-01,71.9,Female employment rate (%)
2024-06-01,72.1,Female employment rate (%)
2024-07-01,72.3,Female employment rate (%)
2024-08-01,72.2,Female employment rate (%)
2024-09-01,72.0,Female employment rate (%)
1971-02-01,92.1,Male employment rate (%)
1971-03-01,91.9,Male employment rate (%)
1971-04-01,91.8,Male employment rate (%)
1971-05-01,91.7,Male employment rate (%)
1971-06-01,91.6,Male employment rate (%)
1971-07-01,91.4,Male employment rate (%)
1971-08-01,91.2,Male employment rate (%)
1971-09-01,91.0,Male employment rate (%)
1971-10-01,90.8,Male employment rate (%)
1971-11-01,90.8,Male employment rate (%)
1971-12-01,90.8,Male employment rate (%)
1972-01-01,90.9,Male employment rate (%)
1972-02-01,91.0,Male employment rate (%)
1972-03-01,91.1,Male employment rate (%)
